"id","year","title","editor","url","tags","cover","isbn","numberOfPages","description","pdf","worldcat","publisher","exhibition"
"5903","1978","The New Art Practice in Yugoslavia, 1966-1978","","https://monoskop.org/log/?p=5903","1960s, 1970s, art, art criticism, art history, conceptual art, neo-avant-garde, new art practice, performance art, yugoslavia","https://monoskop.org/images/1/19/NewArtPracticeYugoslavia.jpg","","","","https://monoskop.org/images/7/7f/The_New_Art_Practice_in_Yugoslavia_1966-1978.pdf","","","http://www.msu.hr/#/en/15844/"
"5896","1975","The Bachelor Machines","Jean Clair, Harald Szeemann","https://monoskop.org/log/?p=5896","art, machine","https://monoskop.org/images/f/f2/BachelorMachines.jpg","","236","","","https://worldcat.org/oclc/916162584","Alfieri, Venice, 1975",""
"5889","2007","Christian Marclay: Replay, catalogue","","https://monoskop.org/log/?p=5889","music, sound recording","http://images.amazon.com/images/P/3905770571.01.LZZZZZZZ.jpg","","160","","http://proxy.ge.tt/1/files/1goRg1P/0/blob?pdf","","",""
"5886","1970","Software: Information Technology: Its New Meaning for Art, catalogue","","https://monoskop.org/log/?p=5886","art, computer art, computing, conceptual art, cybernetics, machine, software, software art","https://monoskop.org/images/5/5b/Software-catalogue.jpg","","71","instruction lines","https://monoskop.org/images/3/31/Software_Information_Technology_Its_New_Meaning_for_Art_catalogue.pdf","","The Jewish Museum, 1970",""
"5857","1988","Independent America: New Film 1978-1988","David Schwartz","https://monoskop.org/log/?p=5857","cinema, experimental film, film, film theory","https://monoskop.org/images/5/53/IndependentAmerica.jpg","","93","_Independent America: New Film 1978-1988_ is an overview of personal, experimental American filmmaking of the past decade. Though some of these films have achieved modest theatrical success, most are distinctly non-commercial. Many are hard to categorize, ignoring established boundaries within ‘fiction’, ‘documentary’, ‘avant-garde’, and ‘animation’, labels that have had the harmful effect of creating ghettoes within the larger ghetto of independent film. There is enormous diversity among the 147 films included in this survey.","https://monoskop.org/images/9/92/Independent_America_New_Film_1978-1988_catalogue.pdf","","American Museum of the Moving Image, New York, 1988",""
"5854","1988","Infermental 7: A Travelling Exhibition of World Video","","https://monoskop.org/log/?p=5854","art, video, video art","https://monoskop.org/images/0/01/Infermental7.jpg","","28","_Infermental 7_, compiled in 1988 in Buffalo, New York, is a 5 hour travelling video exhibition, presenting the work of 58 artists, selected from a field of over 400 submissions from 30 countries. It has been a privilege for myself and the other editors to review such a diverse field of work and to participate in the ongoing videomagazine project, initiated by and Vera Bódy in 1980 in Berlin.","http://www.hallwalls.org/pubs/1988.Infermental7.RFS.pdf","","",""
"5814","1948","Naum Gabo, Antoine Pevsner","","https://monoskop.org/log/?p=5814","abstract art, art, art history, constructivism, sculpture","https://monoskop.org/images/5/54/Naum_Gabo_Antoine_Pevsner_MoMA_1948.jpg","","83","","https://monoskop.org/images/f/fe/Naum_Gabo_Antoine_Pevsner_MoMA_1948.pdf","","Museum of Modern Art, New York, 1948",""
"5712","2007","Kempelen: Man in the Machine","József Mélyi, Rita Kálmán, and Edina Nagy","https://monoskop.org/log/?p=5712","art, machine, media archeology, technology","https://monoskop.org/images/3/34/Kempelen_Man_in_the_Machine_2007.jpg","9789630620567","112","The history of the chess-player automaton of Wolfgang von Kempe­len (1734 – 1804) and its legend have engaged artists, scientists and laymen for centuries. Now, more than two hundred years after von Kempelen ’s death, the joint exhibition of C3 Foun­dation and the ZKM in Karlsruhe, setting the two outstanding mecha­nical inventions of the polyhistor – the chess-player automaton and the speaking machine – at the centre, attempts to focus not only on the most en­during memories of his almost unfathomably far-reaching career. Alongside the portrayal of von Kempelen as scientist, engi­neer, artist, showman, civil servant and private individual, the exhibi­tion broadens the picture onto the Court of Maria Theresa and Jo­seph II, the mechanical inventions of the epoch, the invention of the era of invention, the Freemasonry movement, and the Turk- and puppet-mania of the century.\n\nEven though we are separated from von Kempelen ’s world by more than two hundred years, we can still recognise the similarities bet­ween that atmosphere of scientific discoveries constantly out­bidding each other, with technical and technological innovations appearing in the second half of the 18th century, and the multi­fariousness of art forms, and our own present.\n\nThe other aim of the exhibition is the elaboration of the history of innovative thinking, and the presentation of elements of technical and conceptual history inspired by von Kempelen and his mecha­nisms. Alongside the historical correlations, the show presents con­temporary media artworks – in part, commissioned specifically for this occasion – that, taking the sphere of thought of von Kempe­len ’s inventions as their point of departure, discover the relationship bet­ween the ideas of the Enlightenment and the questions of the pre­sent day.","https://monoskop.org/images/2/27/Kempelen_Man_in_the_Machine_2007.pdf","","C3 Foundation, and Műcsarnok, Budapest, 2007","http://www.kempelen.hu/index_en.html"
"5692","1993","Martin Šperka (ed.): Computer Graphics in Fine Arts, catalogue","","https://monoskop.org/log/?p=5692","art, computer art, computer graphics","https://monoskop.org/images/8/88/Computer_Graphics_Bratislava_1993.jpg","","8","Original intention of the organizers of this exhibition was to present artists from Central European region: Slovakia, Czech Republic, Hungary, Poland, Austria and Germany. Later, with the help of Milan Adamciak, who contacted us with participants of the Ars Electroncia in Linz and Jan Sekal who lives in Paris, we extended the exhibition from the included works of artists from France, Holland, Switzerland and Great Britain. This is the first exhibition of computer art in Slovakia. We can see here ‘classic’ works of computer art in Czecho-Slovakia, from Zdeňka Čechová, Daniel Fischer, Miroslav Klivař, Jozef Jankovič, world-known pioneer of computer art Vera Molnar (Hungarian living in Paris), and other well known artists. The artifacts exhibited are generated on different computers, with different software (custom or commercial programs), computational methods (from computer painting through image processing, deterministic or stochastic, abstract or real patterns, of Euclidian or fractal geometry) and post-processing (photography of CRT monitor, laser painting, computer luminography, mixed media, or painting on canvas). Artifacts addressing different themes and renderings present a brief review of potential of computer applications in the arts.","https://monoskop.org/images/d/d6/Computer_Graphics_in_Fine_Arts_Bratislava_1993_catalogue_Slovak_English.pdf","","",""
"5677","2010","László Moholy-Nagy: The Art of Light","","https://monoskop.org/log/?p=5677","art, avant-garde, bauhaus, constructivism, film, graphic design, light art, painting, photography, sculpture, typography","http://images.amazon.com/images/P/8492841257.01.LZZZZZZZ.jpg","","264","art of light.","https://monoskop.org/images/b/b4/Moholy-Nagy_Laszlo_El_Arte_de_la_Luz_catalogue_Spanish.pdf","","",""
"4032","2011","Juan A. Gaitán (ed.): The End of Money","","https://monoskop.org/log/?p=4032","art, market, money","http://img20.imageshack.us/img20/294/endofmoney.png","","146","","https://wdw-nl.s3.amazonaws.com/wp/wp-content/uploads/2011/06/EOM_download-version.pdf?41a329","","Witte de With, Center for Contemporary Art Rotterdam, The Netherlands",""
"3854","1968","Jiří Valoch (ed.): Computer Graphics, catalogue","","https://monoskop.org/log/?p=3854","computer art, computer graphics","https://monoskop.org/images/8/89/Valoch_Jiri_ed_Computer_Graphic_1968.jpg","","16","In 1968, during the time of the Prague Spring, and still before Cybernetic Serendipity opened in London on August 2, 1968, and before _Tendencies 4: Computers and Visual Research_ started in Zagreb on August 3, 1968, Jiří Valoch, a Czech concrete poet, organized in Czechoslovakia an exhibition of digital art. It was shown in February 1968 in Brno (at Dům umění města Brna, House of Arts), in March 1968 in Jihlava (Oblastní Galerie Vysočiny), and in April 1968 in Gottwaldov (now Zlín) (Oblastní galerie výtvarného umění). The show had a title _Computer Graphics_ and presented works by Charles Csuri, Leslei Mezei, Frieder Nake, Georg Nees, A. Michael Noll, and Lubomír Sochor. Frieder Nake gave a lecture at the Brno opening. This show was, most likely, the first digital art exhibition in Eastern Europe.","https://monoskop.org/images/1/17/Valoch%2C_Ji%C5%99%C3%AD_%281968%2C_ed.%29_-_Computer_Graphic%2C_catalogue_%28Czech%29.pdf","","Dům umění města Brna, Brno, 1968",""
"3661","2005","Connected: LiveArt","Sher Doruff, Nancy Mauro-Flude","https://monoskop.org/log/?p=3661","art, collaboration, installation art, media art, network art, networks, radio art, sound art, streaming, telepresence","http://img43.imageshack.us/img43/5251/connectedj.jpg","","160","that art could have committed suicide in 1984","https://monoskop.org/images/a/ac/Doruff_Sher_Mauro-Flude_Nancy_eds_Connected_LiveArt.pdf","","Waag Society, Amsterdam, 2005",""
"3497","2005","Kinema Ikon catalogue","","https://monoskop.org/log/?p=3497","art, digital art, experimental film, film, hypermedia, media art, romania, video art","http://img27.imageshack.us/img27/9962/kinemaikonvol1.jpg","","48","","http://www.mediafire.com/?wxqq1ea7ivj4aps","","MNAC – The National Museum of Contemporary Art, Bucharest; Museum Arad; Centrul Cultural Judetean Arad",""
"3449","2011","Holy Fire. Art of the Digital Age","Domenico Quaranta, Yves Bernard","https://monoskop.org/log/?p=3449","art, contemporary art, internet art, net art","http://www.linkartcenter.eu/http://www.linkartcenter.eu/wp-content/uploads/2011/11/cover-HolyFire-web-402x600.jpg","","131","","http://www.lulu.com/content/content_download_redirect.php?contentId=12049390&version=1","","LINK Editions, Brescia, November 2011",""
"3390","1973","Futurism: A Modern Focus","","https://monoskop.org/log/?p=3390","art, art history, avant-garde, futurism","https://monoskop.org/images/2/28/Futurism_A_Modern_Focus.jpg","","252","This catalogue presents a selection of works in the Winston/Malbin Collection. Detroit-born Lydia Winston Malbin (1897–1989) was an avid collector of European art, who, with the Guggenheim’s first director Hilla Rebay, organized Detroit’s first show of abstract art in 1940. Although the focus of the collection was on (and the catalogue includes an extensive section on drawings and prints by Italian artist Umberto Boccioni), it was by no means limited to that movement. The catalogue brings together a selection that ranges from Cubist and Surrealist works to postwar Abstract Expressionism and Color Field painting.\n\nThe catalogue’s two essays trace the influence of Futurism on other art movements, and each reproduction is accompanied by an artist biography, provenance, and exhibition history.","https://monoskop.org/images/0/04/Futurism_A_Modern_Focus.pdf","","Solomon R. Guggenheim Museum, New York, 1973",""
"3389","2000","Exter, Goncharova, Popova, Rozanova, Stepanova, Udaltsova: Amazons of the Avant-Garde","John E. Bowlt and Matthew Drutt","https://monoskop.org/log/?p=3389","art, art history, avant-garde, constructivism, futurism, productivism, russia, symbolism, women","https://monoskop.org/images/1/1e/Exter_Goncharova_Popova_Rozanova_Stepanova_Udaltsova_Amazons_of_the_Avant-Garde.jpg","","366","_Amazons of the Avant-Garde_ presents work by six Russian women who contributed to the development of modern art in the first quarter of the 20th century: , , , , , and . The catalogue includes several essays that discuss the hindrances and influences affecting women in Russian avant-garde art circles. In addition, each artist featured in the exhibition (originally set up at the Deutsche Guggenheim Berlin in 1999, next year travelled to the New York’s Guggenheim through London, Venice, and Bilbao) is individually discussed at length, along with biographical timelines and excerpts of their writings from letters and publications. Color reproductions of the works in the exhibition accompany the essays to form a cohesive illustration of the art world in Russia during the first decades of the 20th century and the women who changed the aesthetic canons of their time.","https://monoskop.org/images/b/b7/Exter_Goncharova_Popova_Rozanova_Stepanova_Udaltsova_Amazons_of_the_Avant-Garde_low_res.pdf","","",""
"3386","1981","Art of the Avant-Garde in Russia: Selections from the George Costakis Collection","Margit Rowell and Angelica Zander Rudenstine","https://monoskop.org/log/?p=3386","art, art history, avant-garde, constructivism, futurism, painting, productivism, russia","https://monoskop.org/images/b/bf/Art_of_the_Avant-Garde_in_Russia_Selections_from_the_George_Costakis_Collection.jpg","","320","Documenting the first exhibition of Russian collector George Costakis’s holdings of early 20th-century Russian artists in the United States, the catalogue _Art of the Avant-Garde in Russia: Selections from the George Costakis Collection_ is an invaluable resource for scholars of art of the avant-garde in Russia. Art historian Angelica Zander Rudenstine’s introduction describes the Costakis Collection’s formation and details from George Costakis’s biography. Margit Rowell reexamines certain premises about Russian and Soviet avant-garde art in the essay, ‘New Insights into Soviet Constructivism: Painting, Constructivists, Production Art.’ The publication also includes color and black-and-white reproductions of selected works with entries and biographies of the 39 artists in the exhibition.","https://monoskop.org/images/6/65/Rowell_Margit_Rudenstine_Angelica_Zander_Art_of_the_Avant-Garde_in_Russia_Selections_from_the_George_Costakis_Collection.pdf","","The Solomon R. Guggenheim Museum, New York, 1981",""
"3360","2011","Monika Fleischmann, Wolfgang Strauss: Performing Data","","https://monoskop.org/log/?p=3360","archive, data, data visualisation, interactivity, interface, media art, mixed reality, virtual reality","http://img20.imageshack.us/img20/5953/performingdata.png","","114","","http://fleischmann-strauss.de/resources/Performing_Data_09_2011_Monika_Fleischmann_Wolfgang_Strauss.pdf","","",""
"3333","1998","Out of Actions: Between Performance and the Object, 1949-1979","Paul Schimmel, Russel Ferguson, Kristine Stiles","https://monoskop.org/log/?p=3333","1950s, 1960s, 1970s, art, art criticism, art history, painting, performance, performance art, sculpture","https://monoskop.org/images/0/01/Out_of_Actions_Between_Performance_and_the_Object_1949-1979_1998.jpg","9780500280508","407","The rise of performance art, and its merging with more traditional forms like painting and sculpture, is the great revolution of post-war art. Its links to theater, photography, music, dance, politics, and popular culture have made it especially appealing to contemporary artists in remote areas; more than any other movement in recent art, performance has found a place throughout the world.\n\nCovering three decades of significant and original art, this book features work by more than one hundred artists from the United States, South America, Eastern and Western Europe, and Japan who have had a profound impact on the relationship between visual and performance art in the postwar era. Among the artists included are Joseph Beuys, Chris Burden, John Cage, Lygia Clark, Yves Klein, Marta Minujin, Bruce Nauman, Helio Oiticica, Claes Oldenburg, Yoko Ono, Robert Rauschenberg, Niki de Saint Phalle, Atsuko Tanaka, and Jean Tinguely. Their work encompasses performative objects such as sculpture, artists’ publications, drawings, photographs, and ephemera that come from performances, as well as documentary film and video stills.\n\nPublished in conjunction with a major exhibition, organized by The Museum of Contemporary Art, Los Angeles, curated by Paul Schimmel (08.02.1998–10.05.1998), Out of Actions illuminates the unique relationship between action, destruction, performance, and the creative process. Covering an unprecedented range of material, both nationally and temporally, the book offers the first critical comparisons.","https://app.koofr.net/content/links/30d37e09-07de-4f05-9120-09501d881c32/files/get/Out%20of%20Actions.%20Between%20Performance%20and%20the%20Object%201949-1979.pdf?path=&force","","Thames and Hudson, 1998",""
"3182","2006","System.hack()","","https://monoskop.org/log/?p=3182","copyright, hacking, hacktivism, technology","https://monoskop.org/images/e/ee/System.hack_catalogue.png","","96","","https://monoskop.org/images/f/fd/System.hack_catalogue.pdf","","",""
"3173","2010","Juan Downey: El ojo pensante / The Thinking Eye","Marilys Belt de Downey","https://monoskop.org/log/?p=3173","art, art history, cybernetics, electronic art, photography, video, video art","https://monoskop.org/images/7/7f/Downey_Juan_El_ojo_pensante_The_Thinking_Eye.jpg","","227","","https://monoskop.org/images/6/6b/Downey_Juan_El_ojo_pensante_The_Thinking_Eye.pdf","","",""
"3017","2006","The Hartware Guide to Irational.org","Ackers, Arns, Hunger, Lillemose","https://monoskop.org/log/?p=3017","art, copyright, intellectual property, internet, internet art, media art, net art","http://ecx.images-amazon.com/images/I/31Qikfxw2BL._SL500_AA300_.jpg","","136","The Wonderful World of Irational.org. Tools, Techniques and Events 1996-2006” in the PHOENIX Halle Dortmund from 30. 08. till 29. 10. 2006, curated by Inke Arns and Jacob Lillemose.\n\n“Irational is a loose grouping of six international net and media artists who came together around the server irational.org, founded by the British net artist Heath Bunting in 1996, going on to make decisive contribution to early net art from the mid-1990s onward. With dry humor and minimal aesthetics, irational commented the Internet hype of the mid-to-late 1990s, competing with the commercialization-euphoria of the new market by developing its own pseudo-ventures. Net art was immediate during this period, neither needing nor enjoying the safety of a mediating space or instance. This is why irational often hit upon humorless trademark attorneys, who wanted to keep irational from using brand names such as 7-11, American Express, Sainsbury’s and Tesco. These encounters, which the exhibition documents extensively, were little more than a prelude to more recent developments in the field of copyright, intellectual property, and brand protection. Heath Bunting was the first net artist to retire in 1997, putting an end to his exclusive work on the net and turning back to more intensive work in public space, which the Internet has become such an important part of today. If the activities of irational during its “net phase” were dedicated to calling virtual boundaries into question, its members now experiment with interrogating and overcoming economic, political, and social boundaries in real space, producing a great deal of comic relief, among other things.","http://proxy.ge.tt/1/files/7DAJkH72/0/blob?pdf","","Revolver – Archiv fuer aktuelle Kunst, Frankfurt am Main, October 2006",""
"2730","2010","Jonas Staal: Art, Property of Politics I-II","","https://monoskop.org/log/?p=2730","art, censorship, ideology, netherlands, politics","http://web.archive.org/web/20170227190506if_/http://jonasstaal.nl/images/PK01.jpg","","","In 2010, Dutch artist Jonas Staal realized the exhibitions _Art, Property of Politics_ and _Art, Property of Politics II: Freethinkers’ Space_ in which he researched the art collections of Dutch political parties. The first part took place in exhibition space TENT in Rotterdam, during the municipal elections of 2010, in which he showed the artworks of all parties involved in the elections. In a documentary produced by filmmaker Rob Schröder he challenged politicians to introduce their political vision based on their own art collections. The second part took place in the Van Abbemuseum in Eindhoven, the Netherlands and existed of artworks that were selected by the liberal People’s Party for Freedom and Democracy (VVD) and the Party for Freedom (PVV) in their so-called ‘Freethinkers’ Space’: and exhibition space that the parties opened in Dutch parliament to give a platform for artists that had dealt with religious (Islamic) censorship. The project focused on the way in which artworks were used as instruments for representing a political idea of democratic freedom.","http://web.archive.org/web/20160410232043if_/http://www.jonasstaal.nl/Publicaties/Politiek_Kunstbezit.pdf","","",""
"2673","2011","Domenico Quaranta (ed.): Collect the WWWorld: The Artist as Archivist in the Internet Age, catalogue","","https://monoskop.org/log/?p=2673","archive, art, internet art, net art, surf club, tumblr, web","http://www.linkartcenter.eu/http://www.linkartcenter.eu/wp-content/uploads/2011/09/05_collect-402x600.jpg","9781447839491","160","The last decade has seen an incredible growth in the production and distribution of images and other cultural artefacts. The internet is the place where all these cultural products are stored, classified, voted, collected and trashed. What is the impact of this process on art making and on the artist? Which kind of dialogue is going on between amateur practices and codified languages? How does art respond to the society of information? This is a book about endless archives, image collections, bees plundering from flower to flower and hunters crawling through the online wilderness.","https://monoskop.org/images/6/6b/Quaranta_Domenico_ed_Collect_the_WWWorld_The_Artist_as_Archivist_in_the_Internet_Age.pdf","","LINK Editions, Brescia, September 2011",""
"2660","1965","William C. Seitz: The Responsive Eye","","https://monoskop.org/log/?p=2660","abstract art, art, op art, painting, perception","https://monoskop.org/images/1/11/Seitz_William_C_The_Responsive_Eye_1965.jpg","","58","In 1965, an exhibition called _The Responsive Eye_, created by William C. Seitz was held at the Museum of Modern Art in New York City. The works shown were wide ranging, encompassing the minimalism of Frank Stella and Ellsworth Kelly, the smooth plasticity of Alexander Liberman, the collaborative efforts of the Anonima group, alongside the well-known Victor Vasarely, Richard Anuszkiewicz, and Bridget Riley. The exhibition focused on the perceptual aspects of art, which result both from the illusion of movement and the interaction of color relationships. The exhibition was enormously popular with the general public, though less so with the critics. Critics dismissed op art as portraying nothing more than trompe l’oeil, or tricks that fool the eye. Regardless, op art’s popularity with the public increased, and op art images were used in a number of commercial contexts. Bridget Riley tried to sue an American company, without success, for using one of her paintings as the basis of a fabric design.” (Wikipedia)\n\nPublisher Museum of Modern Art, New York; in collaboration with The City Art Museum of St. Louis, The Contemporary Art Council of the Seattle Art Museum, The Pasadena Art Museum, and The Baltimore Museum of Art, 1965  \n58 pages\n\nExh. review: (ARTnews, 1965).\n\n[Brian de Palma’s “The Responsive Eye](http://ubu.com/film/depalma_responsive.html)","https://monoskop.org/images/1/11/Seitz_William_C_The_Responsive_Eye_1965.pdf","","",""
"2599","2004","Anri Sala: Entre chien et loup / When the Night Calls it a Day","","https://monoskop.org/log/?p=2599","art, film, sound recording, video art","https://farm3.static.flickr.com/2169/2163108142_130df68b4f.jpg","","200","Entre chien et loup","http://proxy.ge.tt/1/files/5FrtOVK/0/blob?pdf","","Verlag der Buchhandlung Walther König, Cologne, 2004",""
"2493","2010","Transitland: Video Art from Central and Eastern Europe, 1989–2009","","https://monoskop.org/log/?p=2493","art, art history, central europe, east-central europe, eastern europe, transition, video, video art","https://monoskop.org/images/e/e0/Andras_Edit_ed_Transitland_Video_Art_from_Central_and_Eastern_Europe_1989-2009.png","","137","_Transitland_ is a major retrospective devised by the leading contemporary art centers of Germany, Hungary and Bulgaria. A series of Media Forum events organized by the MediaArtLab Centre for Art and Culture in 2010 were dedicated to it: an exhibition in the Moscow Museum of Modern Art, lectures and a panel discussion in the Garage Centre for Contemporary Culture. The video artists born behind the Iron curtain discussed things that went on in Europe after the fall of the Berlin Wall and the destinies of their own countries, many of which have already disappeared from the map.","https://monoskop.org/images/f/f0/Transitland_Video_art_from_Central_and_Eastern_Europe_after_the_fall_of_the_Berlin_Wall_1989-2009.pdf","","MediaArtLab, Moscow, 2010","http://2010.mediaforum.mediaartlab.ru/program/?lang=en&item=19"
"2458","2006","Charles A. Csuri: Beyond Boundaries, 1963-present, catalogue","Janice M. Glowski","https://monoskop.org/log/?p=2458","art, computer art","http://ecx.images-amazon.com/images/I/51aXzaWxZSL.jpg","","176","Published in conjunction with the exhibition _Charles A. Csuri: Beyond Boundaries, 1963 – present_. The exhibition was held in Boston, Summer 2006 at the annual SIGGRAPH conference, and subsequently showed at the Kaohsiung Museum of Fine Arts, Kaohsiung, Taiwan from June – August 2008. The exhibition was an extensive retrospective that celebrated the life and computer art of Charles A. Csuri. The show examined and historically contextualized over 85 of Csuri’s computer artworks from 1963 to 2006. The exhibition included Csuri’s first plotter drawing, previously unseen samples from the artist’s sketchbook, preserved Real-time art objects, rediscovered works from the early period, documentary footage, the animated 1968 film Hummingbird (now in the permanent collection of the Museum of Modern Art, NY), examples from the Infinity Series, recent still and animated works, and more. This 176-page, full-color catalogue includes scholarly essays, art historical and art critical writings.","http://csuriproject.osu.edu/index.php/Detail/DownloadMedia/object_id/717/representation_id/254/value_id//download/1/version/original","","",""
"2456","2000","Charles A. Csuri: In Search of Meaning, 1948-2000, catalogue","","https://monoskop.org/log/?p=2456","art, computer art, painting, pop art, sculpture","http://csuriproject.osu.edu/media/osu/images/1/56890_ca_object_representations_media_164_large.jpg","","16","This catalogue was published in conjunction with a retrospective exhibition held at Columbus College of Art & Design (CCAD). Richard Aschenbrand, Professor and Dean of Visual Communications at the time, curated the show. The show featured 87 works of art and included many of Csuri’s early oil paintings, pop art sculptures and computer art.","http://csuriproject.osu.edu/index.php/Detail/DownloadMedia/object_id/718/representation_id/164/value_id//download/1/version/original","","",""
"2453","1970","Charles A. Csuri (ed.): Interactive Sound and Visual Systems, catalogue","","https://monoskop.org/log/?p=2453","art, computer art, computer film, electronic music, sound art, sound recording, video art","http://csuriproject.osu.edu/media/osu/images/3/68817_ca_object_representations_media_329_large.jpg","","31","Charles Csuri organized and participated the _Interactive Sound and Visual Systems_ exhibition, which included the installation of a large computer system with which visitors could interact. In the catalogue introduction, Csuri states, “Interdisciplinary approaches to problem solving represent the frontiers of research and education in the modern university.” The Interactive Sound and Visual Systems exhibition was held in the Hopkins Gallery, Hopkins Hall, The Ohio State University. The exhibition had to be closed early due to political demonstrations and subsequent riots on campus. Only this small catalogue remains to document the exhibition.","http://csuriproject.osu.edu/index.php/Detail/DownloadMedia/object_id/716/representation_id/329/value_id//download/1/version/original","","",""
"2327","2000","nØ1se exhibition catalogue","Alfred Birnbaum","https://monoskop.org/log/?p=2327","art, computing, history of computing, history of technology, media art, noise, robotics, science, technology","http://www.kettlesyard.co.uk/noise/parts/noise.gif","","118","digitality","","","",""
"2323","1971","Manfred Mohr: Computer Graphics. Une esthétique programmée, catalogue","","https://monoskop.org/log/?p=2323","art, computer art, computer graphics","http://emohr.com/paris-1971/catalog/Lcover.jpg","","48","","http://emohr.com/paris-1971/catalog/ManfredMohrComputerGraphics1971.pdf","","",""
"2228","2005","Making Things Public: Atmospheres of Democracy","Bruno Latour, Peter Weibel","https://monoskop.org/log/?p=2228","aesthetics, art, assemblage, democracy, philosophy, political economy, politics, science, societya, technology, things","http://images.amazon.com/images/P/0262122790.01.LZZZZZZZ.jpg","","1072","In this editorial and curatorial project, more than 100 writers, artists, and philosophers rethink what politics is about. In a time of political turmoil and anticlimax, this book redefines politics as operating in the realm of things. Politics is not just an arena, a profession, or a system, but a concern for things brought to the attention of the fluid and expansive constituency of the public. But how are things made public? What, we might ask, is a republic, a res publica, a public thing, if we do not know how to make things public? There are many other kinds of assemblies, which are not political in the usual sense, that gather a public around things—scientific laboratories, supermarkets, churches, and disputes involving natural resources like rivers, landscapes, and air. The authors of Making Things Public—and the ZKM show that the book accompanies—ask what would happen if politics revolved around disputed things. Instead of looking for democracy only in the official sphere of professional politics, they examine the new atmospheric conditions—technologies, interfaces, platforms, networks, and mediations that allow things to be made public. They show us that the old definition of politics is too narrow; there are many techniques of representation—in politics, science, and art—of which Parliaments and Congresses are only a part.”\n\nThe authors include Richard Rorty, Simon Schaffer, Peter Galison, Richard Powers, Lorraine Daston, Richard Aczel, and Donna Haraway; their writings are accompanied by excerpts from John Dewey, Shakespeare, Swift, La Fontaine, and Melville. More than 500 color images document the new idea of what Bruno Latour and Peter Weibel call an “object-oriented democracy.","http://brb.memoryoftheworld.org/Peter%20Weibel/Making%20Things%20Public_%20Atmospheres%20of%20Democracy%20_%20[Exhibition],%20ZKM,%20Center%20for%20Art%20and%20Media%20Ka%20(7530)/Making%20Things%20Public_%20Atmospheres%20of%20Democ%20-%20Peter%20Weibel.pdf","","MIT Press, 2005",""
"2140","2006","Reclaim the Spectrum catalogue","","https://monoskop.org/log/?p=2140","electromagnetism, open spectrum, wireless networks","http://img135.imageshack.us/img135/2647/reclaimthespectrum.png","","","Lords of the Spectrum","http://www.zemos98.org/festivales/zemos988/reclaim/reclaimPANTALLA.pdf","","",""
"2062","2005","Oliver Ressler: Alternative Economics, Alternative Societies","","https://monoskop.org/log/?p=2062","capitalism, economics, politics, serbia, society, utopia","http://images.amazon.com/images/P/3865881238.01.LZZZZZZZ.jpg","","36","Alternative Economics, Alternative Societies” focuses on diverse concepts and models for alternative economies and societies, which all have in common a rejection of the capitalist system of rule. In the specific context of Serbia and Montenegro, which is facing one of the most “painful” processes of transition and “predatory","http://www.kuda.org/sites/kuda/files/docs/Alternative%20Economies-Alternative%20Societies.pdf","","",""
"2036","1986","Stewart Brand (ed.): Whole Earth Catalog (1968-1998) & Whole Earth Software Catalog & Review (1984-1986)","","https://monoskop.org/log/?p=2036","apple, computing, counterculture, ibm, software, technology","https://monoskop.org/images/2/2a/Whole_Earth_Catalogue_Fall_1968.jpg","","","devoid of any industry advertising” and for being “accessible and user friendly – written in an glib, conversational style that takes most of the bugs out of microprocessing.”\n\nFred Turner discusses the production and eventual demise of both the _Catalog_ and _Review_ in . Turner notes that in 1983, _The Whole Earth Software Catalog_ was proposed by John Brockman as a magazine which “would do for computing what the original \[Whole Earth Catalog\] had done for the counterculture: identify and recommend the best tools as they emerged.","","","",""
"2021","2005","The Continuous Art Class: The Novi Sad Neo-Avant-Garde of the 1960s and 1970s","kuda.org","https://monoskop.org/log/?p=2021","1960s, 1970s, art, art history, neo-avant-garde, serbia, yugoslavia","https://monoskop.org/images/b/b2/Kuda.org_eds_The_Continuous_Art_Class.jpg","","","Although characterised by local specificities the Novi Sad Neo-Avantgarde of the 1960’s and 1970’s has been treated like other Eastern European arts. Other than a few exceptions, it has not been the focus of scholarly research. This is closely related to the social framework in which the artistic practice was carried out, as well as to the obstacles this social context engendered. Together these help to illustrate the impact of youth movements during that time, the geopolitical position and internal affairs of Yugoslavia, particularly within the local context of Vojvodina and Novi Sad.\n\nThe book is published on the occasion of “The Continuous Art Class” exhibition in Novi Sad, from the November 18th to the December 3rd, 2005. The exhibition is part of the longterm project “The Continuous Art Class”, and contextualizes project of research of this specific period. The other texts in the publication include: Media Ontology – Mapping of Social and Art History in Novi Sad by kuda.org, Relay as a New Economy of Scale by Katherine Carl, Collective Cultural Practices, Between the Sentiment and Functionality of Creative Communities by Branka Ćurčić, as well as arists, works, video documentation, referent literature presented at the exhibition.","http://www.kuda.org/Trajni cas umetnosti_Katalog.pdf","","",""
"1428","2010","Harwood, Wright, Yokokoji: The Social Telephony Files","","https://monoskop.org/log/?p=1428","communication, industry, media history, mobile technology, technology, telephone","http://img547.imageshack.us/img547/8660/socialtelephony1.png","9781907379000","","","https://monoskop.org/images/e/e1/Harwood_Wright_Yokokoji_The_Social_Telephony_Files.pdf","","YoHa Limited, Southend-on-Sea, 2010",""
